Date,Close,High,Low,Open,Volume
2017-10-03,3281.0908203125,3305.275764933968,3256.9058756910317,3277.059996208922,48209500
2017-10-04,3277.059814453125,3313.3372293732705,3268.9981666930926,3313.3372293732705,101610500
2017-10-05,3268.99853515625,3277.060183824946,3236.7519404814657,3277.060183824946,120569000
2017-10-06,3297.2138671875,3309.3063385830533,3240.782334008252,3264.9672767993584,100290500
2017-10-09,3281.0908203125,3289.152468519656,3264.9675238981877,3273.0291721053436,65156500
2017-10-10,3285.121337890625,3289.152161618098,3256.905571798313,3256.905571798313,55606000
2017-10-11,3285.121337890625,3293.1829853455715,3256.905571798313,3256.905571798313,67298000
2017-10-12,3353.6455078125,3357.6763317401596,3285.121501042293,3285.121501042293,103676500
2017-10-13,3333.491455078125,3377.830519172272,3313.3373350353313,3353.645575120919,55690000
2017-10-16,3341.55322265625,3393.9539366424156,3333.491574350686,3353.6456951145956,54328000
2017-10-17,3305.276123046875,3345.584368449886,3232.721281321456,3345.584368449886,115934500
2017-10-18,3256.906005859375,3337.522491152924,3236.7518845359878,3337.522491152924,124576000
2017-10-19,3277.059814453125,3281.090638333141,3248.844047293012,3256.9056950530444,68639000
2017-10-20,3281.0908203125,3377.830598798372,3281.0908203125,3305.275764933968,60758000
2017-10-23,3385.89208984375,3446.3544485909597,3329.460555013021,3329.460555013021,62843500
2017-10-24,3321.39892578125,3426.2003481966776,3321.39892578125,3385.8921088061284,65380000
2017-10-25,3393.9541015625,3393.9541015625,3289.1526684976247,3321.399263286817,69421500
2017-10-26,3349.615234375,3385.8926556859205,3321.399462244284,3353.6460589651024,41336000
2017-10-27,3273.02880859375,3345.5836344000154,3256.9055139701354,3345.5836344000154,101701000
2017-10-30,3293.18310546875,3301.2447532177557,3273.028986096236,3277.059809970739,55210500
2017-10-31,3369.768798828125,3373.7996227501685,3309.306439997477,3357.6763270619954,78009000
2017-11-01,3438.292724609375,3446.3543722637933,3385.8920148556567,3385.8920148556567,103776500
2017-11-02,3462.477783203125,3486.6627269740434,3450.385311317666,3466.508607164945,95839000
2017-11-03,3389.9228515625,3466.508504570452,3337.522141609691,3466.508504570452,70070000
2017-11-06,3385.89208984375,3418.138681175595,3385.89208984375,3418.138681175595,38234000
2017-11-07,3393.9541015625,3397.984925911149,3345.5842093787114,3361.7075067733076,49234500
2017-11-08,3353.6455078125,3406.0462188720703,3353.6455078125,3369.768803523137,61518000
2017-11-09,3353.6455078125,3393.9537470890928,3349.614683884841,3377.8304513784556,51541000
2017-11-10,3329.4599609375,3369.768192910109,3321.3983145429784,3353.6449001210653,79178500
2017-11-13,3301.24462890625,3337.5220424107147,3289.1521577380954,3309.306276351687,56963000
2017-11-14,3301.24462890625,3313.337100074405,3293.1829814608136,3305.2754526289687,54986000
2017-11-15,3389.9228515625,3410.076970775119,3305.275550869501,3321.398846239596,94253500
2017-11-16,3389.9228515625,3418.1386184601665,3377.8303800349286,3418.1386184601665,61512500
2017-11-17,3414.108154296875,3418.13897856405,3357.676614556431,3410.0773300297005,126881500
2017-11-20,3389.9228515625,3430.231089987738,3389.9228515625,3414.107794617643,90902500
2017-11-21,3406.046142578125,3422.1694379276073,3365.7379042044195,3422.1694379276073,63695000
2017-11-22,3414.108154296875,3422.1698028312244,3385.8923844266533,3385.8923844266533,86719000
2017-11-23,3385.89208984375,3426.2003290085563,3361.707146344866,3426.2003290085563,66003500
2017-11-24,3385.89208984375,3393.953737676711,3349.6146745954243,3365.7379702613466,60888000
2017-11-27,3434.261474609375,3434.261474609375,3357.675831396255,3357.675831396255,78146500
2017-11-28,3434.261474609375,3434.261474609375,3393.953241339312,3434.261474609375,77432000
2017-11-29,3426.979248046875,3451.255370229025,3386.5190444099576,3447.2093498653335,103370500
2017-11-30,3293.46044921875,3447.2092171183967,3293.46044921875,3447.2092171183967,205897500
2017-12-01,3293.46044921875,3293.46044921875,3293.46044921875,3293.46044921875,0
2017-12-04,3366.288818359375,3422.9331013606143,3342.0126970731294,3370.334838573749,128402500
2017-12-05,3398.656982421875,3418.887083507719,3382.4729015531993,3406.749022856213,62670500
2017-12-06,3447.209228515625,3459.3472891794127,3398.6569858604753,3422.93310718805,106299500
2017-12-07,3394.611572265625,3447.209844541493,3378.427488488435,3447.209844541493,69664000
2017-12-08,3418.88720703125,3435.071288484652,3402.7031255778475,3414.8411866678994,40480000
2017-12-11,3410.795654296875,3439.1178008924603,3398.6575914701957,3439.1178008924603,32973500
2017-12-12,3439.116943359375,3439.116943359375,3374.3806244255516,3426.978883559283,67854000
2017-12-13,3386.519287109375,3426.9794936459266,3386.519287109375,3426.9794936459266,61131000
2017-12-14,3414.841064453125,3422.9331048902177,3378.426882486208,3386.5189229233006,75550000
2017-12-15,3414.841064453125,3414.841064453125,3382.4729027047542,3382.4729027047542,64630500
2017-12-18,3414.841064453125,3414.841064453125,3374.3808622676615,3382.4729027047542,76474000
2017-12-19,3414.841064453125,3439.117185764403,3390.564943141847,3390.564943141847,76553500
2017-12-20,3386.519287109375,3406.749390377651,3378.4272458020646,3406.749390377651,102963500
2017-12-21,3414.841064453125,3422.9331048902177,3390.564943141847,3390.564943141847,61100000
2017-12-22,3479.577880859375,3507.9000264012534,3394.611444233739,3426.9796105673145,94573000
2017-12-25,3479.577880859375,3479.577880859375,3479.577880859375,3479.577880859375,0
2017-12-26,3479.577880859375,3479.577880859375,3479.577880859375,3479.577880859375,0
2017-12-27,3483.62353515625,3511.945677718496,3463.393433326074,3479.577514790215,86689000
2017-12-28,3548.359619140625,3560.497679411346,3475.531257516302,3479.5772776065423,106501000
2017-12-29,3544.3134765625,3681.8781548765696,3503.853277058362,3568.589596264983,81347000
2018-01-01,3544.3134765625,3544.3134765625,3544.3134765625,3544.3134765625,0
2018-01-02,3544.3134765625,3645.4639753228453,3532.1754167112585,3544.3134765625,82303500
2018-01-03,3544.3134765625,3552.405516463328,3451.2550177029825,3548.3594965129137,68214000
2018-01-04,3596.911865234375,3596.911865234375,3544.3136039879782,3544.3136039879782,76567000
2018-01-05,3600.958251953125,3625.234375,3588.8201904296875,3609.05029296875,65268000
2018-01-08,3617.141845703125,3653.556025357854,3596.9117458949418,3600.9577658565786,57928000
2018-01-09,3645.46337890625,3649.5093981947143,3633.3253210408575,3641.4173596177857,61213000
2018-01-10,3633.326416015625,3677.8326416015625,3613.0963134765625,3645.4644775390625,47292000
2018-01-11,3673.7861328125,3673.7861328125,3609.0498132915745,3633.3259331119216,57569000
2018-01-12,3629.2802734375,3677.8325178982027,3613.0961919505994,3673.7864975264774,66590500
2018-01-15,3637.3720703125,3641.418090412959,3609.049929609288,3633.326050212041,41875000
2018-01-16,3657.601806640625,3669.7398657334593,3633.3256884549573,3633.3256884549573,50055000
2018-01-17,3584.7744140625,3673.7868712965574,3584.7744140625,3673.7868712965574,183003000
2018-01-18,3653.556396484375,3657.6024168570043,3600.9581316401923,3600.9581316401923,84980500
2018-01-19,3633.326416015625,3665.694580078125,3625.234375,3661.6485595703125,50450500
2018-01-22,3637.3720703125,3653.556150714335,3629.280030111582,3649.5101306138763,81367500
2018-01-23,3665.69482421875,3673.7868657733165,3645.464720332333,3665.69482421875,68752000
2018-01-24,3653.556396484375,3661.648437229634,3641.4183353664866,3661.648437229634,94254500
2018-01-25,3653.556396484375,3665.6944576022634,3633.326294621228,3649.5103761117457,53653500
2018-01-26,3673.7861328125,3698.0622526328466,3645.463993022095,3661.6480729023265,58121000
2018-01-29,3689.970458984375,3694.0164792244896,3649.5102565832303,3689.970458984375,114814500
2018-01-30,3689.970458984375,3795.166985227351,3665.694337543688,3673.786378023917,114055000
2018-01-31,3677.83251953125,3706.154662145902,3673.786499157728,3689.970580651815,106803000
2018-02-01,3783.02880859375,3791.1208488260363,3698.062386154746,3698.062386154746,138208000
2018-02-02,3880.13330078125,3997.4678844336545,3819.4429988920747,3823.48901901802,98474000
2018-02-05,3851.811279296875,3888.225461559135,3803.2590362805277,3843.7192387941504,49501500
2018-02-06,3807.304931640625,3831.581052352468,3770.8907505728616,3795.166871284704,117589500
2018-02-07,3803.259033203125,3880.1334179168052,3799.213012955037,3827.535154691656,121947000
2018-02-08,3835.626953125,3851.811033095991,3803.2587931830167,3811.3508331685125,68461000
2018-02-09,3815.397705078125,3839.67383045508,3778.983517012692,3787.0755588050106,71076500
2018-02-12,3803.259033203125,3851.8112761801863,3803.259033203125,3851.8112761801863,38409500
2018-02-13,3851.811279296875,3872.041380553686,3843.7192387941504,3851.8112792968745,59406000
2018-02-14,3835.626953125,3863.949093074235,3811.3508331685125,3839.672973117748,75553000
2018-02-15,3795.167236328125,3872.0416259765625,3795.167236328125,3867.99560546875,52958500
2018-02-16,3795.167236328125,3795.167236328125,3795.167236328125,3795.167236328125,0
2018-02-19,3924.63916015625,3924.6391601562505,3827.534686090529,3831.580705843267,50185500
2018-02-20,3888.225341796875,3916.547482684053,3863.949221036437,3900.3634021770945,34830000
2018-02-21,3888.225341796875,3912.5014625573135,3839.6731002759984,3876.087281416656,62499000
2018-02-22,3867.9951171875,3912.5013371551386,3843.718997205152,3900.3632771639645,47217000
2018-02-23,3924.63916015625,3961.053337930896,3876.0869231233896,3888.2249823816046,82233000
2018-02-26,3807.304931640625,3920.5934949625566,3803.258911521985,3908.455434606635,85227500
2018-02-27,3811.35107421875,3847.765256456509,3770.8908717323516,3839.6732159592293,87429500
2018-02-28,3750.66064453125,3795.1668657716423,3734.476564080198,3787.0748255461162,132869000
2018-03-01,3750.66064453125,3758.7526847567756,3738.522584192961,3738.522584192961,125474500
2018-03-02,3702.108642578125,3742.5688463221486,3681.8785407061137,3734.476805573344,151511000
2018-03-05,3702.108642578125,3770.8909889429647,3702.108642578125,3746.614866696551,87744000
2018-03-06,3685.92431640625,3754.706658205269,3677.8322761946006,3750.660638099444,75907000
2018-03-07,3657.601806640625,3746.614239988074,3645.463747547791,3738.5222005928513,106152000
2018-03-08,3770.890869140625,3787.0749501240616,3681.8784237317263,3722.338626190317,102994500
2018-03-09,3770.890869140625,3770.8908691406255,3718.2926059444576,3770.8908691406255,66797000
2018-03-12,3823.489013671875,3827.5350337921627,3778.98279234871,3787.0748325892855,111180500
2018-03-13,3795.167236328125,3835.62744140625,3766.8450927734375,3819.443359375,80643000
2018-03-14,3787.075927734375,3819.444098056891,3758.7537787021733,3799.2139916053184,54505500
2018-03-15,3783.02880859375,3791.1208488260363,3762.7987080130347,3787.074828709893,60774500
2018-03-16,3778.982177734375,3831.580430743526,3722.337905262982,3827.5344112812836,193122000
2018-03-19,3778.982177734375,3783.0281971966174,3754.706060960921,3770.8901388098907,74200000
2018-03-20,3766.84423828125,3770.8902578712405,3722.3380227913535,3766.84423828125,89683500
2018-03-21,3783.02880859375,3807.3049292906085,3766.844728129178,3778.982788477607,67617500
2018-03-22,3795.167236328125,3803.25927734375,3778.983154296875,3799.2132568359375,60791500
2018-03-23,3851.811279296875,3851.8112792968745,3722.3386312532825,3722.3386312532825,62978000
2018-03-26,3766.84423828125,3795.166375411184,3754.706179511278,3787.0743362312032,100407000
2018-03-27,3795.167236328125,3847.7655029296875,3791.1212158203125,3827.535400390625,66088000
2018-03-28,3774.9375,3795.167604501608,3746.6153536977495,3795.167604501608,36212500
2018-03-29,3770.890869140625,3774.9368893864844,3694.0164844693036,3746.614747665471,77650500
2018-03-30,3770.890869140625,3770.8908691406255,3770.8908691406255,3770.8908691406255,0
2018-04-02,3787.075927734375,3799.2139916053184,3738.523672250601,3795.167970315004,37162500
2018-04-03,3787.075927734375,3803.260012895633,3774.9378638634316,3783.0299064440605,56261000
2018-04-04,3770.890869140625,3803.259031107498,3726.384646436176,3803.259031107498,49877000
2018-04-05,3730.430908203125,3803.25927734375,3730.430908203125,3803.25927734375,22521500
2018-04-06,3677.83251953125,3742.5688455075974,3657.602417663641,3742.5688455075974,47941500
2018-04-09,3685.92431640625,3706.154416935373,3653.556155559653,3698.062376723724,51013000
2018-04-10,3770.890869140625,3795.1669906157795,3689.9704642234447,3702.1085249610214,79533500
2018-04-11,3774.9375,3827.53577170418,3770.8914790996787,3803.259646302251,41891500
2018-04-12,3746.61474609375,3774.936887802882,3730.430665117103,3774.936887802882,45957000
2018-04-13,3734.384033203125,3775.1524178450804,3734.384033203125,3766.9987409166893,70179500
2018-04-16,3734.384033203125,3734.384033203125,3734.384033203125,3734.384033203125,0
2018-04-17,3734.384033203125,3734.384033203125,3734.384033203125,3734.384033203125,0
2018-04-18,3746.615234375,3746.615234375,3705.846842270811,3722.1541991124864,43716000
2018-04-19,3746.615234375,3746.615234375,3746.615234375,3746.615234375,0
2018-04-20,3746.615234375,3746.615234375,3746.615234375,3746.615234375,0
2018-04-23,3750.691650390625,3783.306360394022,3738.461134139351,3783.306360394022,46236000
2018-04-24,3738.46142578125,3771.07613832896,3730.3077476443227,3766.999299260496,72223500
2018-04-25,3738.46142578125,3738.46142578125,3738.46142578125,3738.46142578125,0
2018-04-26,3738.46142578125,3738.46142578125,3738.46142578125,3738.46142578125,0
2018-04-27,3738.46142578125,3738.46142578125,3738.46142578125,3738.46142578125,0
2018-04-30,3603.925537109375,3652.8476032239823,3497.927727194394,3506.0814048801612,90414000
2018-05-01,3603.925537109375,3603.9255371093755,3603.9255371093755,3603.9255371093755,0
2018-05-02,3734.384033203125,3734.384033203125,3603.9252023488675,3603.9252023488675,82346000
2018-05-03,3636.5400390625,3730.3073270652326,3636.5400390625,3718.0768112387896,138704500
2018-05-04,3591.69482421875,3640.616887658733,3587.6179855987516,3636.5400490387347,74133500
2018-05-07,3636.5400390625,3636.5400390625,3555.003266886211,3595.7716529743557,49054500
2018-05-08,3591.69482421875,3591.69482421875,3538.6959221587686,3587.6179855987516,70739000
2018-05-09,3734.384033203125,3734.384033203125,3510.15791767237,3510.15791767237,72094000
2018-05-10,3734.384033203125,3734.384033203125,3734.384033203125,3734.384033203125,0
2018-05-11,3709.92333984375,3758.8454058636676,3677.3086291638047,3709.92333984375,80000500
2018-05-14,3746.615234375,3746.615234375,3640.617414904108,3661.0016109562025,57370500
2018-05-15,3620.23291015625,3701.7696874120215,3587.6181992539414,3697.692848549233,130583000
2018-05-16,3648.770751953125,3652.847590782123,3571.310814202165,3571.310814202165,87185000
2018-05-17,3587.617919921875,3632.4631439208983,3587.617919921875,3620.2326282848007,84030500
2018-05-18,3538.696044921875,3591.6949488204746,3538.696044921875,3587.618110059044,88681000
2018-05-21,3530.542724609375,3542.7732421311166,3502.0048503919784,3514.23536791372,82237000
2018-05-22,3587.617919921875,3603.925274103338,3538.6958573774855,3579.464242831143,62761000
2018-05-23,3587.617919921875,3644.6936595569955,3587.617919921875,3603.925274103338,79515500
2018-05-24,3661.001220703125,3689.539092133996,3632.463349272254,3636.540188048093,77697000
2018-05-25,3677.30859375,3697.6927877286585,3648.770722179878,3656.924399771341,63913500
2018-05-28,3726.2314453125,3750.6924832467175,3652.848331509847,3669.1556901326585,64104500
2018-05-29,3726.2314453125,3726.2314453125,3726.2314453125,3726.2314453125,0
2018-05-30,3701.76953125,3746.6147568488436,3661.0011443419608,3726.230563394824,109761500
2018-05-31,3701.76953125,3742.5379181580397,3661.0011443419608,3730.307402085628,178023000
2018-06-01,3701.76953125,3701.76953125,3701.76953125,3701.76953125,0
2018-06-04,3738.46142578125,3746.6151039181777,3718.0772304389316,3742.538264849714,89585000
2018-06-05,3705.8466796875,3738.4613919399753,3652.8477722772277,3718.0771967821784,77233000
2018-06-06,3754.768310546875,3775.152503329431,3689.5388936426943,3705.8462478687397,57913500
2018-06-07,3746.615234375,3775.153108847933,3734.3847167437434,3775.153108847933,40681500
2018-06-08,3628.386962890625,3750.6921414150283,3603.9259271857445,3726.231105710148,170845000
2018-06-11,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-12,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-13,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-14,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-15,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-18,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-19,3628.386962890625,3628.386962890625,3628.386962890625,3628.386962890625,0
2018-06-20,3506.081787109375,3591.6954121434414,3449.0060370866645,3587.618572856105,253439000
2018-06-21,3449.005615234375,3579.4644564725545,3449.005615234375,3526.465552219544,90593500
2018-06-22,3575.38720703125,3575.38720703125,3440.851542456528,3489.7736023018815,96509500
2018-06-25,3620.23291015625,3665.0781376469245,3559.0803272144217,3575.387682665576,62513000
2018-06-26,3485.697021484375,3636.5400504842837,3485.697021484375,3603.9253415113303,54763500
2018-06-27,3481.620361328125,3538.696104956455,3481.620361328125,3489.774038989315,67309500
2018-06-28,3416.390625,3485.6968787291166,3412.313786545346,3485.6968787291166,118098500
2018-06-29,3502.00439453125,3502.00439453125,3396.0065898073703,3416.390783023501,119188000
2018-07-02,3497.927734375,3530.542445185023,3493.850895523747,3530.542445185023,59441500
2018-07-03,3359.3154296875,3526.465833349135,3359.3154296875,3522.3889942354367,73038000
2018-07-04,3461.23583984375,3489.7737089590696,3375.6222324977916,3420.4674553932937,61994500
2018-07-05,3461.23583984375,3473.4663551788867,3424.544293838339,3432.6979707284304,34144000
2018-07-06,3412.31396484375,3432.6981581821233,3412.3139648437495,3420.467642179099,37609000
2018-07-09,3571.310791015625,3587.618146225742,3436.77511053216,3457.159304544806,80049500
2018-07-10,3571.310791015625,3587.618146225742,3489.77401496504,3563.1571134105666,116639500
2018-07-11,3640.616943359375,3661.001136771242,3506.081266841056,3506.081266841056,95570000
2018-07-12,3722.15380859375,3734.384324941813,3616.156000243873,3620.2328390265607,79008000
2018-07-13,3754.768310546875,3762.9219876598972,3718.0767635382736,3750.6914719903634,73936000
2018-07-16,3771.076171875,3771.076171875,3734.3846199324325,3758.845654560811,71571000
2018-07-17,3705.8466796875,3750.6919090346537,3673.2319674350247,3738.4613919399753,30322000
2018-07-18,3783.30712890625,3783.30712890625,3742.538733120622,3742.538733120622,80090500
2018-07-19,3783.30712890625,3783.30712890625,3758.8460914348734,3766.9997705919986,76925500
2018-07-20,3766.9990234375,3775.152700977408,3738.461152047822,3775.152700977408,57104000
2018-07-23,3807.767333984375,3832.2283661084716,3766.9989471108806,3783.3063018602784,70157500
2018-07-24,3836.305419921875,3836.305419921875,3799.6138696782014,3832.228581005911,88291000
2018-07-25,3844.459716796875,3844.459716796875,3819.9986793623243,3836.3060376520248,50131500
2018-07-26,3803.69140625,3852.6134822146305,3787.3840475951233,3787.3840475951233,54317500
2018-07-27,3787.383056640625,3807.7672496257733,3771.075702252506,3799.613572431714,46642500
2018-07-30,3795.536865234375,3815.9210589252148,3750.6916391145273,3815.9210589252148,40096500
2018-07-31,3795.536865234375,3799.6137039725427,3693.6158967801757,3783.306349019871,66803000
2018-08-01,3828.15185546875,3828.15185546875,3791.4603041383784,3815.921338358626,56594000
2018-08-02,3824.0751953125,3897.4583014059167,3824.0751953125,3848.536230676972,79333000
2018-08-03,3824.0751953125,3856.6899091317964,3807.767838402852,3824.0751953125,41404000
2018-08-06,3881.150390625,3881.150390625,3815.9209722951678,3815.9209722951678,63000500
2018-08-07,3881.150390625,3893.3809065618434,3864.843036042542,3864.843036042542,114379000
2018-08-08,3901.533935546875,3905.6107735150536,3840.3813660241967,3897.4570975786964,64702500
2018-08-09,3930.07275390625,3930.07275390625,3897.458042255576,3913.765398080913,65947500
2018-08-10,3893.38037109375,3925.9950757730694,3864.8425044993455,3913.7645615183246,80348000
2018-08-13,3803.69140625,3840.382963223473,3758.846169949089,3836.306123559754,80184000
2018-08-14,3832.228515625,3897.457937167553,3754.7685775432183,3824.074837932181,85527500
2018-08-15,3824.0751953125,3848.536230676972,3799.6141599480275,3848.536230676972,57330500
2018-08-16,3811.8447265625,3828.152083681484,3783.3068516042777,3824.0752444017376,52903500
2018-08-17,3811.8447265625,3811.8447265624995,3811.8447265624995,3811.8447265624995,0
2018-08-20,3897.457763671875,3897.457763671875,3819.997829038229,3832.228345033015,96832000
2018-08-21,3893.38037109375,3909.6877234334097,3889.303533008835,3889.303533008835,67938000
2018-08-22,3893.38037109375,3893.38037109375,3893.38037109375,3893.38037109375,0
2018-08-23,4007.5322265625,4019.762742004705,3877.0733951789803,3881.150233659715,145868000
2018-08-24,4089.0693359375,4154.298757049165,4007.532559547919,4011.6093983673977,103975000
2018-08-27,4040.147216796875,4133.914508407701,4023.839861734123,4093.14612075082,91285000
2018-08-28,4072.762451171875,4093.1466476241867,4003.4561832340155,4093.1466476241867,63353500
2018-08-29,4044.224853515625,4044.224853515625,3991.225939104634,3995.30277867471,87695500
2018-08-30,4089.0693359375,4101.299852395937,4064.6083030206255,4072.7619806595835,96273500
2018-08-31,4044.224853515625,4084.9932492163875,4044.224853515625,4076.839570076235,111563000
2018-09-03,4040.147216796875,4089.069281985132,4011.609345437059,4084.992443219444,38489500
2018-09-04,4036.070556640625,4060.531590317235,3995.3021671796087,4048.30107347893,42271500
2018-09-05,3913.76513671875,3995.3019104003906,3856.689395141602,3995.3019104003906,95608500
2018-09-06,4027.915771484375,4109.452527992156,3848.534907167257,3917.8411501988708,95265000
2018-09-07,4052.377197265625,4052.377197265625,3974.917270959743,4048.3003590389994,72551500
2018-09-10,4036.070556640625,4036.070556640625,3938.2264219341855,4011.609522964015,66696500
2018-09-11,4036.070556640625,4036.070556640625,4036.070556640625,4036.070556640625,0
2018-09-12,3897.457763671875,4048.3007942742383,3885.227247677089,4036.0702782794524,87900500
2018-09-13,3913.76513671875,3974.9177169799805,3897.457781982422,3946.3798461914066,94051000
2018-09-14,3909.68896484375,3946.3805192583422,3864.84373167036,3897.458446705553,72473500
2018-09-17,3901.533935546875,3909.687611483232,3872.996069769625,3872.996069769625,39478000
2018-09-18,3913.76513671875,3954.5335235595703,3864.843072509766,3864.843072509766,75119500
2018-09-19,3913.76513671875,3950.4566848754885,3885.227265930176,3925.9956527709965,111558500
2018-09-20,3905.61181640625,3950.457046030956,3897.4581382926667,3946.3802069741646,60786000
2018-09-21,3864.84326171875,3938.226361624802,3864.84326171875,3897.4579727881064,152052000
2018-09-24,3901.533935546875,3925.9949633559463,3881.1497457059822,3897.4570975786964,59902000
2018-09-25,3901.533935546875,3913.7644494514107,3885.226583674161,3913.7644494514107,42771000
2018-09-26,3946.380615234375,3962.6879731485665,3881.151183577608,3881.151183577608,71715500
2018-09-27,3913.76513671875,3934.14933013916,3889.304104614258,3897.457781982422,71001000
2018-09-28,3938.226806640625,3938.226806640625,3897.45841319714,3897.45841319714,96975000
2018-10-01,3905.61181640625,3946.3802069741646,3905.61181640625,3913.765494519833,36388000
2018-10-02,3905.61181640625,3946.3802069741646,3872.997103951918,3925.996011690207,50639500
2018-10-03,3901.533935546875,3909.687611483232,3868.9192318014466,3872.996069769625,33524500
2018-10-04,3848.5361328125,3901.5350414211466,3832.2287763175314,3901.5350414211466,67869500
2018-10-05,3758.845458984375,3840.3822368365304,3746.6149423065517,3840.3822368365304,98249500
2018-10-08,3824.0751953125,3905.611979860741,3762.9226069013193,3762.9226069013193,57250000
2018-10-09,3872.99609375,3872.99609375,3815.920361842105,3832.2277138157892,36940000
2018-10-10,3811.8447265625,3934.1499049548793,3791.46053016377,3897.4583514371657,59394500
2018-10-11,3705.8466796875,3799.6139774133667,3665.078289371906,3750.6919090346537,102336000
2018-10-12,3791.460205078125,3828.1517554498487,3750.6918157762093,3750.6918157762093,82574500
2018-10-15,3889.30419921875,3889.30419921875,3828.1516174700273,3832.228456253276,65950000
2018-10-16,3930.07275390625,3930.07275390625,3832.2286189542274,3889.3043643429073,47449000
2018-10-17,3917.842041015625,3942.3030735297702,3877.073653492049,3938.2262347774126,38359000
2018-10-18,3848.5361328125,3893.3813631736625,3848.5361328124995,3881.1508458024364,29360500
2018-10-19,3811.8447265625,3856.6899586397058,3787.383690884024,3799.614208723262,45219500
2018-10-22,3775.15283203125,3848.535932437905,3775.15283203125,3811.8443822345776,63484000
2018-10-23,3742.537841796875,3819.9977753416906,3730.3073259740095,3815.9209367340686,62162500
2018-10-24,3693.616455078125,3775.1532421659426,3693.616455078125,3750.6922060395973,59493500
2018-10-25,3734.384033203125,3779.229256309276,3616.155717741454,3616.155717741454,87732500
2018-10-26,3848.5361328125,3848.5361328124995,3750.6919938426904,3766.9993503376586,83994000
2018-10-29,3771.076171875,3840.3824366554054,3771.076171875,3799.614045608108,34553000
2018-10-30,3832.228515625,3856.6895487034576,3766.999094082447,3771.075932928856,68882500
2018-10-31,3856.689697265625,3893.3812482966932,3832.2286632449127,3872.9970532794327,128908500
2018-11-01,3881.150390625,3921.918777081145,3868.919874688156,3889.3040679162286,117906500
2018-11-02,3913.76513671875,3942.3030075073243,3881.150427246094,3913.76513671875,114054500
2018-11-05,3942.302734375,3954.533249579886,3905.611188760341,3913.7648655635985,76754500
2018-11-06,3978.994873046875,4031.9937801673764,3954.533838991259,3962.6875170097974,94410500
2018-11-07,3930.07275390625,4011.609533032936,3897.458042255576,4011.609533032936,83875500
2018-11-08,3913.76513671875,3995.3019104003906,3897.457781982422,3978.994555664063,99739000
2018-11-09,3913.76513671875,3921.918814086914,3901.534620666504,3913.76513671875,62938500
2018-11-12,3864.84326171875,3942.3032005084715,3864.84326171875,3938.226361624802,65125000
2018-11-13,3925.99560546875,3930.0724441037123,3807.7672850548415,3864.8430259443144,61231500
2018-11-14,3921.9189453125,3954.5336558764293,3897.4579123895533,3925.995784132991,68511500
2018-11-15,3942.302734375,3970.840603186401,3905.611188760341,3958.610087981515,87085500
2018-11-16,4048.301025390625,4060.5315420836478,3962.6874085394634,3970.841086334812,134145500
2018-11-19,4093.14599609375,4142.068059792082,4060.5312869615286,4076.838641527639,103822500
2018-11-20,4093.14599609375,4093.1459960937495,4093.1459960937495,4093.1459960937495,0
2018-11-21,4044.224853515625,4084.9932492163875,4040.148013945549,4076.839570076235,107889000
2018-11-22,4093.14599609375,4109.45335065986,4027.9165778293077,4027.9165778293077,87270000
2018-11-23,4093.14599609375,4150.221737075137,4056.454448320001,4125.760705225971,57460000
2018-11-26,4113.5302734375,4142.068144511893,4044.224015113974,4044.224015113974,64336500
2018-11-27,4158.3759765625,4158.3759765625,4076.839192708333,4109.45390625,73989000
2018-11-28,4150.22216796875,4178.760041422366,4142.0684898391455,4178.760041422366,90687500
2018-11-29,4272.5263671875,4272.5263671875,4158.37489936188,4158.37489936188,113847500
2018-11-30,4248.0654296875,4272.52645903311,4203.22020922055,4272.52645903311,178034500
2018-12-03,4221.0712890625,4413.310000870579,4171.989064771075,4266.063327996306,100923000
2018-12-04,4286.513671875,4331.505704690482,4216.980530251073,4221.07071505248,119232500
2018-12-05,4278.33251953125,4278.33251953125,4184.2582863102,4188.3484703632885,74994000
2018-12-06,4302.87451171875,4302.87451171875,4188.349334600761,4229.251183571471,75450000
2018-12-07,4245.611328125,4261.972065420279,4221.070222182081,4245.611328125,71070000
2018-12-10,4237.43115234375,4257.882074893671,4188.348938223939,4188.348938223939,81221000
2018-12-11,4221.0712890625,4253.792771923449,4192.439991559169,4196.530176916787,93017000
2018-12-12,4225.16064453125,4245.611567302456,4196.529352651561,4245.611567302456,121623000
2018-12-13,4225.16064453125,4257.882120965181,4208.799906314284,4253.791936410938,84280500
2018-12-14,4225.16064453125,4237.431198193974,4204.709721760043,4221.070459977009,184435000
2018-12-17,4225.16064453125,4253.791936410938,4212.890090868526,4241.521382748215,101438500
2018-12-18,4143.357421875,4184.259272041584,4073.8242765918067,4171.988716991609,132039000
2018-12-19,4278.33251953125,4278.33251953125,4122.905525513863,4122.905525513863,102220500
2018-12-20,4184.25830078125,4229.250325520833,4147.446644176136,4188.348484848485,94455000
